ENSG	gene_name	median_expr_all_tissues	max_expr_all_tissues	num_tissues_at_least_5_TPM
ENSG00000161956.12	SENP3	42.93155	72.9836	56
ENSG00000161960.14	EIF4A1	237.7165	844.883	56
ENSG00000238917.1	SNORD10	14.23685	44.3222	46
ENSG00000129226.13	CD68	34.21875	339.018	56
ENSG00000233223.2	AC113189.5	9.801425	21.9515	50
ENSG00000129255.15	MPDU1	27.052149999999997	63.995	56
ENSG00000129194.7	SOX15	7.156645	100.752	33
ENSG00000129245.11	FXR2	40.33485	93.6607	56
ENSG00000129214.14	SHBG	0.5413275	12.3003	3
ENSG00000141504.11	SAT2	117.87299999999999	316.976	56
ENSG00000129244.8	ATP1B2	10.3899	555.882	42
ENSG00000141510.16	TP53	14.6837	72.9493	42
ENSG00000262251.1	RP11-199F11.2	2.360225	7.88505	10
ENSG00000141499.16	WRAP53	4.46851	13.6389	22
ENSG00000108947.4	EFNB3	2.6615	51.4471	20
ENSG00000183914.14	DNAH2	0.133602	8.29648	2
ENSG00000240480.1	RPL29P2	0.0	0.135397	0
ENSG00000132510.10	KDM6B	20.844	64.3633	52
ENSG00000167874.6	TMEM88	12.1311	62.5877	48
ENSG00000183011.13	NAA38	49.7842	133.936	56
ENSG00000182224.11	CYB5D1	5.236995	22.6726	30
ENSG00000280046.1	RP11-1099M24.6	0.9652135	3.24606	0
ENSG00000170004.16	CHD3	53.708200000000005	180.927	54
ENSG00000252835.1	SCARNA21	0.271996	2.54808	0
ENSG00000179859.9	AC025335.1	4.62313	106.179	24
ENSG00000170049.9	KCNAB3	2.28984	67.5868	13
ENSG00000170043.11	TRAPPC1	111.482	268.185	56
ENSG00000170037.13	CNTROB	19.697249999999997	85.441	55
ENSG00000262492.1	RP11-1099M24.8	0.0	1.34475	0
ENSG00000132518.6	GUCY2D	0.08270564999999999	2.4499	0
ENSG00000279174.1	RP11-1099M24.9	0.03437105	0.235693	0
ENSG00000179593.15	ALOX15B	1.38857	70.0797	12
ENSG00000263427.1	RP11-599B13.3	0.0	0.983937	0
ENSG00000275011.1	RP11-599B13.9	0.024291	11.061	3
ENSG00000179477.9	ALOX12B	0.12702249999999998	162.496	4
ENSG00000214999.3	AC129492.6	0.21114549999999999	9.75346	3
ENSG00000264005.1	MIR4314	0.0	0.0	0
ENSG00000179148.9	ALOXE3	0.08382719999999999	96.0243	3
ENSG00000179111.8	HES7	0.4929795	6.99881	3
ENSG00000179094.15	PER1	78.982	296.807	56
ENSG00000284117.1	MIR6883	0.6970149999999999	5.38046	2
ENSG00000220205.8	VAMP2	124.0405	517.821	56
ENSG00000179029.14	TMEM107	5.693435	16.1508	40
ENSG00000266824.1	RP11-599B13.7	0.09232019999999999	1.35341	0
ENSG00000283160.1	MIR4521	0.0	0.0	0
ENSG00000196544.7	BORCS6	9.90307	18.6157	54
ENSG00000271002.1	RP11-599B13.8	0.0	0.378359	0
ENSG00000178999.12	AURKB	0.46346849999999995	146.043	11
ENSG00000178977.3	LINC00324	1.5869	8.84943	4
ENSG00000178971.13	CTC1	15.70805	49.9522	50
ENSG00000178921.13	PFAS	7.96294	38.5648	42
ENSG00000269947.1	RP11-849F2.9	1.095155	3.21531	0
ENSG00000125434.10	SLC25A35	5.559265	42.7854	31
ENSG00000108961.13	RANGRF	20.08425	74.5519	55
ENSG00000271029.1	RP11-849F2.10	0.1065725	2.18389	0
ENSG00000198844.10	ARHGEF15	7.731335	72.6285	38
ENSG00000226871.1	AC135178.7	0.5661535	5.09643	2
ENSG00000212206.1	SNORA69	0.0	0.773209	0
ENSG00000266279.1	RP11-849F2.4	0.0	1.16819	0
ENSG00000184650.10	ODF4	0.0	27.6616	2
ENSG00000265749.5	RP11-849F2.5	0.5078294999999999	7.87273	2
ENSG00000184619.3	KRBA2	2.44749	5.19447	2
ENSG00000161970.12	RPL26	478.403	1462.87	56
ENSG00000189051.5	RNF222	0.05129655	19.5527	5
ENSG00000166579.15	NDEL1	31.485500000000002	82.0117	56
ENSG00000133026.12	MYH10	20.8719	932.731	52
ENSG00000252363.1	RNU7-43P	0.0	0.0	0
ENSG00000270606.1	RP11-713H12.2	0.0	2.89109	0
ENSG00000244604.1	RP11-713H12.1	0.0	1.46413	0
ENSG00000161973.10	CCDC42	0.039928500000000006	146.134	2
ENSG00000183318.11	SPDYE4	0.01013415	13.9063	2
ENSG00000185156.5	MFSD6L	0.09153634999999999	63.5901	5
ENSG00000276231.4	PIK3R6	1.4294799999999999	194.983	3
ENSG00000141506.13	PIK3R5	2.2065	59.929	12
ENSG00000266389.1	CTB-41I6.1	0.0958006	6.45183	3
ENSG00000265975.1	CTB-41I6.2	0.1102515	7.37785	2
ENSG00000065320.8	NTN1	5.785735	95.0628	30
ENSG00000262966.2	RP11-85B7.2	0.0475472	0.403302	0
ENSG00000273816.1	RP11-85B7.5	0.1360165	1.14657	0
ENSG00000170310.14	STX8	13.79655	36.4264	55
ENSG00000263708.2	RP11-85B7.4	0.0	0.0	0
ENSG00000225751.2	AC087501.1	0.0	0.613862	0
ENSG00000262815.1	RP11-565F19.4	0.0	0.102739	0
ENSG00000263051.1	RP11-565F19.3	0.0	0.0	0
ENSG00000271851.1	RP11-565F19.2	0.968143	2.26779	0
ENSG00000166596.14	CFAP52	0.14595049999999998	21.3213	2
ENSG00000241654.1	RPL19P18	0.0	0.123832	0
ENSG00000265349.1	RP11-55L4.2	0.0	0.749675	0
ENSG00000154914.16	USP43	1.202245	9.38564	8
ENSG00000262296.1	RP11-55L4.1	0.0	0.705028	0
ENSG00000282882.1	RP11-477N12.6	0.0	0.12461	0
ENSG00000184544.11	DHRS7C	0.054771	99.6036	4
ENSG00000214978.7	GSG1L2	0.0	0.479206	0
ENSG00000283025.1	RP11-477N12.5	0.0	0.803833	0
ENSG00000065325.12	GLP2R	0.20758500000000002	17.187	9
ENSG00000265593.1	NPM1P45	0.0	0.0	0
ENSG00000109047.7	RCVRN	0.28873550000000003	1.21638	0
ENSG00000007237.18	GAS7	27.312	279.855	48
ENSG00000242692.1	RPS27AP1	0.11398649999999999	0.379908	0
ENSG00000273388.1	RP11-401O9.4	0.0	3.01806	0
ENSG00000006788.13	MYH13	0.008485415	1.28798	0
ENSG00000264067.1	RP11-401O9.3	0.0	2.69621	0
ENSG00000272736.5	RP11-799N11.1	0.0	0.538453	0
ENSG00000133020.4	MYH8	0.00578312	3.90579	0
ENSG00000264424.1	MYH4	0.0	1.25231	0
ENSG00000109061.9	MYH1	0.16850199999999999	1506.54	2
ENSG00000125414.18	MYH2	0.130082	1068.02	3
ENSG00000214970.8	CTC-297N7.7	0.0	3.06916	0
ENSG00000109063.14	MYH3	3.14978	17.163	17
ENSG00000261433.1	CTC-297N7.1	0.176838	0.730722	0
ENSG00000133028.10	SCO1	7.177525	14.3546	41
ENSG00000263388.1	CTC-297N7.10	0.0	0.0	0
ENSG00000170222.11	ADPRM	13.40045	28.9091	48
ENSG00000187824.8	TMEM220	6.174720000000001	25.4978	32
ENSG00000264176.1	MAGOH2P	3.146585	8.74399	11
ENSG00000263400.6	TMEM220-AS1	1.0114	5.32233	2
ENSG00000264016.2	CTC-297N7.9	0.8016425	4.22171	0
ENSG00000240813.2	RP11-963H4.2	0.0	0.127999	0
ENSG00000266114.1	RP11-963H4.5	0.0	0.296064	0
ENSG00000263429.3	LINC00675	0.157679	34.3479	4
ENSG00000279542.1	RP11-963H4.6	0.0	0.388162	0
ENSG00000233670.6	PIRT	0.0286798	10.3177	5
ENSG00000263508.5	RP11-963H4.3	0.49969399999999997	1.56044	0
ENSG00000207242.1	RNU6-1065P	0.0	0.817175	0
ENSG00000244753.2	RPL15P21	0.0	0.977956	0
ENSG00000243346.3	RN7SL601P	0.0	0.0	0
ENSG00000188803.14	SHISA6	0.9589945	21.167	10
ENSG00000264727.1	RP11-680C21.1	0.11571700000000001	5.06951	2
ENSG00000007174.17	DNAH9	0.2096845	4.81889	0
ENSG00000263684.1	RP11-628O18.1	0.0	25.9724	2
ENSG00000266368.1	RP11-1096G20.5	0.3525605	1.02381	0
ENSG00000154957.13	ZNF18	7.586575	25.6866	47
ENSG00000241185.2	RPL21P122	0.0	1.24734	0
ENSG00000065559.14	MAP2K4	20.62455	62.9933	56
ENSG00000252707.1	RNU11-2P	0.0	0.0	0
ENSG00000266297.1	MIR744	0.0	0.13208	0
ENSG00000263648.1	RP11-471L13.3	0.2685105	2.6055	0
ENSG00000265400.1	RP11-471L13.2	0.0	0.134848	0
ENSG00000179136.6	LINC00670	0.05000965	6.1297	2
ENSG00000141052.17	MYOCD	1.55137	51.3833	19
ENSG00000227274.1	AC005358.3	0.0	0.285162	0
ENSG00000265489.1	RP11-1090M7.1	0.10024705	2.77369	0
ENSG00000006740.16	ARHGAP44	6.74251	54.9252	38
ENSG00000265503.1	MIR1269B	0.0	0.0	0
ENSG00000280168.1	RP11-1090M7.3	0.400544	3.5929	0
ENSG00000277621.1	RP11-597M12.2	0.187077	2.79856	0
ENSG00000006744.18	ELAC2	42.8475	68.6057	56
ENSG00000273098.1	RP11-488L1.1	0.0	2.43622	0
ENSG00000234634.1	LINC02093	0.0	5.02105	2
ENSG00000153976.2	HS3ST3A1	0.439157	17.8477	5
ENSG00000221698.1	MIR548H3	0.0	0.0	0
ENSG00000236088.9	COX10-AS1	1.745575	4.10048	0
ENSG00000265494.1	RP11-131K5.2	0.0	0.0899457	0
ENSG00000233852.1	AC005304.1	0.0	0.371225	0
ENSG00000266744.1	RP11-131K5.1	0.0	0.12545	0
ENSG00000141028.6	CDRT15P1	0.4651915	17.957	2
ENSG00000006695.10	COX10	9.323335	36.0404	45
ENSG00000231595.1	AC005224.2	0.8197585000000001	3.21074	0
ENSG00000223510.6	CDRT15	0.09917904999999999	18.7374	2
ENSG00000262786.1	RP11-214O1.1	0.0	0.102106	0
ENSG00000125430.8	HS3ST3B1	1.1642549999999998	29.2115	7
ENSG00000266709.1	RP11-214O1.2	0.265012	7.07519	2
ENSG00000266378.1	RP11-214O1.3	0.04850215	0.900245	0
ENSG00000230647.1	AC022816.2	0.0	1.55617	0
ENSG00000230897.1	RPS18P12	1.097625	4.49755	0
ENSG00000226130.1	AC013248.2	0.0	0.0	0
ENSG00000205325.1	AC005863.1	0.0	0.390644	0
ENSG00000238212.2	LINC02096	0.0	3.75446	0
ENSG00000226156.1	RPL23AP76	0.0	0.83018	0
ENSG00000232058.1	AC005772.2	0.0	0.435431	0
ENSG00000259944.1	CDRT7	0.0	0.0705874	0
ENSG00000265163.1	CDRT8	0.0	6.50618	2
ENSG00000109099.13	PMP22	112.756	3229.95	54
ENSG00000265110.1	MIR4731	0.0	0.0	0
ENSG00000279660.1	RP11-849N15.3	0.320574	5.03086	2
ENSG00000265445.1	RP11-849N15.1	0.0	1.80968	0
ENSG00000230971.1	AC005703.3	0.0	3.51372	0
ENSG00000237377.2	AC005703.2	0.0	0.569579	0
ENSG00000125409.12	TEKT3	0.613357	60.4281	2
ENSG00000200437.1	RNU6-799P	0.0	0.291336	0
ENSG00000279567.1	RP11-849N15.5	0.0	0.0	0
ENSG00000266667.1	RP11-849N15.4	0.054943149999999996	0.626049	0
ENSG00000239888.3	RN7SL792P	0.0	0.205037	0
ENSG00000239704.10	CDRT4	11.8355	69.2109	50
ENSG00000234324.1	RPL9P2	0.2379725	0.92324	0
ENSG00000175106.16	TVP23C	2.376145	7.50262	5
ENSG00000223878.1	AC005517.3	2.7812	13.4689	10
ENSG00000266538.1	RP11-385D13.3	0.3769095	1.16223	0
ENSG00000241322.10	CDRT1	0.2182585	6.47159	2
ENSG00000221926.11	TRIM16	6.31147	93.4272	39
ENSG00000266261.1	RP11-640I15.1	0.1632565	0.447762	0
ENSG00000108452.1	ZNF29P	0.0	0.383296	0
ENSG00000187607.15	ZNF286A	2.581005	8.57113	9
ENSG00000233966.1	UBE2SP1	0.4608685	13.33	2
ENSG00000214946.14	TBC1D26	0.246016	27.1687	3
ENSG00000233002.2	AC005324.6	0.01407985	3.86002	0
ENSG00000267227.1	RP11-640I15.2	0.0	0.273778	0
ENSG00000233193.1	AC005324.7	0.0	15.9102	2
ENSG00000227255.1	CDRT15P2	0.0	16.4033	2
ENSG00000235430.1	ZSWIM5P1	0.0	0.114031	0
ENSG00000251829.1	RNA5SP436	0.0	0.0	0
ENSG00000227018.1	IL6STP1	0.0	0.226037	0
ENSG00000179277.9	MEIS3P1	4.24793	15.4585	27
ENSG00000265519.1	CTD-3157E16.1	4.77276	16.4036	27
ENSG00000276855.1	CTD-3157E16.2	10.38881	33.9171	50
ENSG00000233090.1	AC015922.7	0.3029175	0.95561	0
ENSG00000237057.2	LINC02087	0.0	9.18641	2
ENSG00000227790.7	AC015922.5	0.0	1.6215	0
ENSG00000170425.3	ADORA2B	1.81938	15.5635	15
ENSG00000214941.7	ZSWIM7	16.25195	34.3684	55
ENSG00000011295.15	TTC19	26.195700000000002	64.2171	55
ENSG00000275413.1	CTC-529I10.1	5.63901	32.5405	33
ENSG00000141027.20	NCOR1	21.604100000000003	34.9753	56
ENSG00000227782.2	CTC-529I10.2	6.607845	15.2077	33
ENSG00000233979.1	AC002553.4	0.0	0.0	0
ENSG00000252383.1	RNU6-314P	0.0	0.0	0
ENSG00000199674.1	RNU6-862P	0.0	0.0	0
ENSG00000239221.3	RN7SL442P	0.0	0.0	0
ENSG00000108474.16	PIGL	7.461215	16.6511	37
ENSG00000221355.1	MIR1288	0.0	0.0	0
ENSG00000166582.9	CENPV	11.9199	38.6937	52
ENSG00000170315.13	UBB	266.7805	591.996	56
ENSG00000265095.1	FTLP12	0.0	0.370049	0
ENSG00000264739.1	RP11-138I1.2	0.0	0.363031	0
ENSG00000187688.14	TRPV2	8.34809	83.471	38
ENSG00000175061.17	LRRC75A-AS1	164.411	521.366	56
ENSG00000277370.1	SNORD49A	0.0	0.446091	0
ENSG00000266651.1	RP11-138I1.3	0.9315565	2.47983	0
ENSG00000181350.11	LRRC75A	2.54251	23.1305	15
ENSG00000141040.14	ZNF287	3.0221999999999998	7.30488	6
ENSG00000266803.1	RP1-77H15.1	0.045147400000000004	0.470462	0
ENSG00000235554.1	AC005822.1	0.25786	1.06705	0
ENSG00000197566.9	ZNF624	1.345875	6.83211	2
ENSG00000264765.1	RP11-92B11.4	0.0	9.67108	2
ENSG00000264359.1	NEK4P2	0.0	1.27606	0
ENSG00000231458.2	RNASEH1P2	0.0	4.31243	0
ENSG00000170160.17	CCDC144A	0.533499	4.47384	0
ENSG00000252446.1	RNU6-405P	0.0	0.0	0
ENSG00000276088.1	RN7SL620P	0.0	0.752011	0
ENSG00000226478.3	UPF3AP1	0.12340200000000001	0.430861	0
ENSG00000188933.14	USP32P1	6.595535	55.2151	37
ENSG00000266129.1	SRP68P1	0.0	1.30159	0
ENSG00000264673.1	RP11-92B11.3	0.0	0.522961	0
ENSG00000266486.1	FAM106CP	0.0	0.161121	0
ENSG00000264729.1	RP11-219A15.2	0.0	0.729684	0
ENSG00000264892.1	NOS2P4	0.0	4.3948	0
ENSG00000226145.7	KRT16P6	0.21916449999999998	82.9608	6
ENSG00000227300.12	KRT16P2	0.02391445	17.7036	4
ENSG00000131885.16	KRT17P1	0.02409265	4.13659	0
ENSG00000205312.8	KRT17P4	0.0	10.6323	2
ENSG00000229749.1	COTL1P1	0.0	0.205416	0
ENSG00000283033.1	RP11-219A15.5	0.0	0.192703	0
ENSG00000265853.1	RP1-48J14.1	0.0	0.358792	0
ENSG00000128438.10	TBC1D27	0.02399755	47.4161	4
ENSG00000240505.8	TNFRSF13B	0.046418150000000005	214.356	4
ENSG00000230709.1	AC104024.1	0.0	4.71019	0
ENSG00000230969.2	LINC02090	0.0	1.86814	0
ENSG00000260328.1	RP11-416I2.1	0.020112650000000003	9.08624	4
ENSG00000133030.20	MPRIP	36.6918	108.521	55
ENSG00000225442.2	MPRIP-AS1	0.1440525	0.755966	0
ENSG00000263624.1	RP11-45M22.3	0.5141435	1.73518	0
ENSG00000206859.1	RNU6-767P	0.0	0.430527	0
ENSG00000243370.3	RN7SL775P	0.0	0.122789	0
ENSG00000278864.1	RP11-45M22.2	5.87139	34.731	33
ENSG00000179598.5	PLD6	6.4320450000000005	48.6783	39
ENSG00000154803.12	FLCN	32.6236	123.483	56
ENSG00000266498.1	RP11-45M22.5	0.1390505	0.813511	0
ENSG00000226359.1	ACTG1P24	0.0858297	0.927735	0
ENSG00000141030.12	COPS3	44.967600000000004	125.664	56
ENSG00000205309.13	NT5M	5.58107	27.9	31
ENSG00000215030.5	RPL13P12	30.353	135.948	56
ENSG00000227158.1	AC073621.2	0.037402	1.45012	0
ENSG00000230865.1	TSEN15P1	0.0	0.217938	0
ENSG00000141026.5	MED9	7.578095	13.9866	51
ENSG00000108551.4	RASD1	43.82085	457.807	53
ENSG00000133027.17	PEMT	18.04325	111.89	55
ENSG00000265511.1	RP11-524F11.1	2.928775	11.0307	20
ENSG00000206730.1	RNU6-468P	0.0	0.0	0
ENSG00000264666.1	RP11-524F11.2	0.0	0.357419	0
ENSG00000279200.1	RP11-524F11.3	0.05108925	0.724256	0
ENSG00000223979.2	SMCR2	0.0	2.48657	0
ENSG00000108557.18	RAI1	12.0361	29.723	50
ENSG00000237328.1	RAI1-AS1	0.0282515	0.595463	0
ENSG00000226746.2	SMCR5	0.09765815	1.27814	0
ENSG00000072310.16	SREBF1	43.3329	285.189	56
ENSG00000274111.1	MIR6777	0.0	0.0	0
ENSG00000207839.1	MIR33B	0.0	0.362256	0
ENSG00000175662.17	TOM1L2	48.4807	110.424	56
ENSG00000197815.4	RP1-253P7.4	2.7337	27.9267	11
ENSG00000171962.17	DRC3	1.839405	23.0131	9
ENSG00000171953.15	ATPAF2	7.152585	23.6223	47
ENSG00000230273.1	AC087163.3	0.0	0.0957738	0
ENSG00000232344.2	AC087163.2	0.498248	3.40229	0
ENSG00000280198.1	RP11-384M20.1	1.20527	9.75044	2
ENSG00000141034.9	GID4	8.070905	46.6965	44
ENSG00000108591.9	DRG2	27.4171	44.6319	56
ENSG00000279428.1	RP11-258F1.2	0.0159857	11.3202	2
ENSG00000091536.16	MYO15A	0.5545905	75.9138	3
ENSG00000266677.1	RP11-258F1.1	0.240576	2.68479	0
ENSG00000091542.8	ALKBH5	75.307	182.149	56
ENSG00000131899.10	LLGL1	24.578400000000002	98.5979	52
ENSG00000177731.15	FLII	95.90525	198.618	56
ENSG00000177427.12	MIEF2	8.239875	17.7321	47
ENSG00000260647.1	RP1-178F10.1	0.5336529999999999	1.68232	0
ENSG00000177302.14	TOP3A	9.518675	22.4422	46
ENSG00000228000.1	RPL7AP65	0.0	0.145051	0
ENSG00000237382.2	RPL21P121	0.0	0.0906358	0
ENSG00000176994.10	SMCR8	9.244185	23.0523	42
ENSG00000176974.19	SHMT1	14.55595	181.103	42
ENSG00000283772.1	MIR6778	0.0	0.0	0
ENSG00000214860.4	EVPLL	0.0	9.24462	3
ENSG00000264177.1	RP1-37N7.1	0.0	6.89688	2
ENSG00000275206.1	RP1-37N7.7	0.0	1.73565	0
ENSG00000204471.3	TBC1D3P4	0.0	0.333531	0
ENSG00000220161.4	LINC02076	0.23235	23.1013	2
ENSG00000205266.9	KRT17P5	0.0	19.5992	2
ENSG00000266162.1	YWHAEP2	0.0	0.0	0
ENSG00000279999.1	AL353997.3	0.0	16.9461	2
ENSG00000186831.11	KRT17P2	0.0	0.609501	0
ENSG00000214856.11	KRT16P1	0.0	7.90363	2
ENSG00000229526.2	KRT16P4	0.0	1.39736	0
ENSG00000227919.1	AL353997.11	0.0	0.0	0
ENSG00000267492.1	RP1-37N7.6	0.0	0.0	0
ENSG00000230662.1	TNPO1P2	0.0	0.0246002	0
ENSG00000171916.16	LGALS9C	0.03842355	11.5074	3
ENSG00000167494.9	NOS2P2	0.0	6.32629	2
ENSG00000233327.10	USP32P2	3.89056	51.5067	23
ENSG00000273018.5	CTD-2303H24.2	1.403205	20.5815	4
ENSG00000213077.5	FAM106A	0.4096865	1.8591	0
ENSG00000227689.1	SRP68P2	0.0	0.0	0
ENSG00000154874.15	CCDC144B	0.830508	9.38723	2
ENSG00000227077.3	AC107983.4	0.415926	0.994479	0
ENSG00000189375.10	TBC1D28	0.014376	28.8113	2
ENSG00000262262.1	RP11-815I9.3	0.0	1.03793	0
ENSG00000174977.8	AC026271.5	1.11719	2.35915	0
ENSG00000249459.8	ZNF286B	0.7946035	4.2524	0
ENSG00000264885.1	RP11-815I9.4	1.183535	5.46204	2
ENSG00000240445.3	FOXO3B	1.003956	3.88592	0
ENSG00000224126.2	UBE2SP2	0.09907769999999999	1.30204	0
ENSG00000108448.20	TRIM16L	3.84165	16.2872	15
ENSG00000265693.1	RP11-815I9.5	0.0	0.0	0
ENSG00000171931.12	FBXW10	0.1140525	15.0671	2
ENSG00000171928.13	TVP23B	10.3231	24.776	44
ENSG00000265478.2	CTD-2145A24.5	0.4849025	4.48039	0
ENSG00000250111.3	AC107982.4	0.0	0.0	0
ENSG00000274747.1	RN7SL627P	0.0	0.0	0
ENSG00000141127.14	PRPSAP2	13.341999999999999	52.4545	54
ENSG00000264273.1	CTD-2145A24.4	0.0	0.358259	0
ENSG00000235672.1	AC090286.2	0.13462049999999998	0.77468	0
ENSG00000154025.15	SLC5A10	0.1694885	15.9965	2
ENSG00000196893.3	AC090286.4	0.0	0.132162	0
ENSG00000188522.14	FAM83G	3.836925	102.984	22
ENSG00000263045.1	RP11-28B23.1	0.0	1.12381	0
ENSG00000154016.13	GRAP	0.741965	14.8531	3
ENSG00000279825.1	CTC-457L16.1	0.05889045	1.76635	0
ENSG00000265185.5	SNORD3B-1	0.06552695	2.26265	0
ENSG00000262074.6	SNORD3B-2	0.046692399999999995	1.12993	0
ENSG00000230197.6	RP11-160E2.17	0.0	0.0416355	0
ENSG00000265746.1	KYNUP2	0.0	0.0	0
ENSG00000263394.1	RP11-160E2.19	0.0	0.0	0
ENSG00000228157.4	AC007952.5	0.047923099999999996	0.339314	0
ENSG00000262202.4	RP11-160E2.6	0.1329795	9.62398	2
ENSG00000189152.10	GRAPL	0.0093592	0.259854	0
ENSG00000262319.1	CTC-457L16.2	0.058639	0.923349	0
ENSG00000266664.1	RP11-160E2.21	0.0	0.0	0
ENSG00000197665.7	AC007952.6	0.0	0.0	0
ENSG00000262292.2	RP11-160E2.11	0.0	0.0137267	0
ENSG00000266311.6	AC007952.4	0.0	0.0	0
ENSG00000261987.2	KYNUP1	0.0	0.0	0
ENSG00000263934.4	SNORD3A	2.2700649999999998	7.81574	3
ENSG00000264940.4	SNORD3C	0.0	2.61066	0
ENSG00000236022.6	RP11-160E2.16	0.0	0.0	0
ENSG00000263206.1	KYNUP3	0.0	0.0	0
ENSG00000072134.15	EPN2	16.84195	35.7387	52
ENSG00000281856.1	RP11-744A16.4	0.0	0.0266636	0
ENSG00000235397.1	EPN2-AS1	0.139304	0.811777	0
ENSG00000108641.14	B9D1	5.545154999999999	46.9754	34
ENSG00000221540.1	MIR1180	0.0	0.0	0
ENSG00000166484.19	MAPK7	22.70095	45.9539	49
ENSG00000166482.11	MFAP4	125.149	1778.47	47
ENSG00000128482.15	RNF112	5.7186	233.896	34
ENSG00000265126.1	CTB-187M2.2	0.0	5.94373	3
ENSG00000235979.8	AC004448.5	0.11831900000000001	16.456	3
ENSG00000227078.1	LINC02094	0.456793	19.7451	3
ENSG00000189343.7	RPS2P46	8.310805	33.394	39
ENSG00000231477.2	CTB-187M2.1	0.0	0.457315	0
ENSG00000142494.13	SLC47A1	2.40873	117.636	20
ENSG00000228331.2	RPL17P43	0.07942825	25.6361	2
ENSG00000266079.4	SNORA59B	0.0	0.64348	0
ENSG00000262769.1	RP11-1113L8.1	0.04688355	2.47993	0
ENSG00000228983.9	SLC47A1P1	0.09758755	2.21853	0
ENSG00000263107.1	RP11-1113L8.2	0.0	0.719703	0
ENSG00000266179.2	RP11-1113L8.6	0.0	0.0	0
ENSG00000271900.1	RP11-1113L8.7	0.0	0.0	0
ENSG00000227225.1	MTND1P14	0.0	0.191996	0
ENSG00000242752.3	NMTRQ-TTG12-1	0.0	0.0	0
ENSG00000228725.3	MTND2P12	0.0	0.169633	0
ENSG00000224254.2	MTCO1P39	0.0	0.235753	0
ENSG00000231625.4	CTD-2104P17.1	0.37868650000000004	7.81868	4
ENSG00000072210.18	ALDH3A2	38.4028	205.263	55
ENSG00000264932.3	CTD-2104P17.2	0.2875405	3.16179	0
ENSG00000180638.17	SLC47A2	0.1901	35.7057	3
ENSG00000262681.2	RP11-311F12.1	0.1327795	1.42555	0
ENSG00000264785.1	RP11-311F12.2	0.0	1.43249	0
ENSG00000108602.17	ALDH3A1	0.44652749999999997	361.721	7
ENSG00000230607.3	AC005722.4	0.0	0.069228	0
ENSG00000083290.19	ULK2	14.2016	51.0909	49
ENSG00000231096.1	NDUFB4P3	0.0	0.106005	0
ENSG00000279251.1	RP11-78O7.1	0.0	0.161302	0
ENSG00000276406.1	RP11-78O7.3	0.0	4.98652	0
ENSG00000270091.1	RP11-78O7.2	4.44566	14.3179	19
ENSG00000108599.14	AKAP10	16.163899999999998	24.4502	54
ENSG00000266126.1	RP11-209D14.4	0.1542775	0.597874	0
ENSG00000261033.1	RP11-209D14.2	0.251112	6.74168	2
ENSG00000128487.16	SPECC1	5.47935	18.6794	32
ENSG00000225681.2	AC005730.2	0.0	0.0910665	0
ENSG00000225014.1	KCTD9P1	0.02986685	0.193235	0
ENSG00000212186.1	RNU6-258P	0.0	0.0	0
ENSG00000263494.1	AC004702.2	0.0	0.0	0
ENSG00000252971.1	RNU6-1057P	0.0	0.0	0
ENSG00000154898.15	CCDC144CP	0.157579	3.69858	0
ENSG00000276577.1	RNU6-467P	0.0	0.0	0
ENSG00000266839.3	RP11-121A13.3	0.0	0.0	0
ENSG00000214832.5	UPF3AP2	0.171643	0.561623	0
ENSG00000189423.11	USP32P3	1.500855	46.6514	9
ENSG00000237911.2	SRP68P3	0.0	1.46542	0
ENSG00000265556.1	LINC01984	0.0	4.31057	0
ENSG00000230528.7	NOS2P3	0.020023350000000002	9.53218	2
ENSG00000170298.15	LGALS9B	0.021873	10.9161	2
ENSG00000229586.2	TNPO1P3	0.0	0.212861	0
ENSG00000263976.1	YWHAEP3	0.0	0.0	0
ENSG00000230088.1	KRT16P5	0.0	6.03403	2
ENSG00000214822.8	KRT16P3	0.0	8.49328	2
ENSG00000266925.1	RP11-434D2.7	0.0	0.0	0
ENSG00000231645.2	KRT17P6	0.0	1.02593	0
ENSG00000205215.8	KRT17P7	0.0	20.494	2
ENSG00000266042.1	AC015818.6	0.0	0.0	0
ENSG00000260907.1	AC008088.4	0.09471885	34.141	2
ENSG00000265916.1	RP11-434D2.9	0.0	3.761	0
ENSG00000264981.1	RP11-434D2.10	0.0	0.292991	0
ENSG00000235203.2	TBC1D3P3	0.0	0.102838	0
ENSG00000267075.1	RP11-434D2.3	0.0	0.608474	0
ENSG00000230339.2	RP11-434D2.8	0.0	4.61304	0
ENSG00000263946.1	RP11-434D2.11	0.0	6.5957	3
ENSG00000235323.2	COTL1P2	0.0	0.546098	0
ENSG00000264422.1	RP11-434D2.12	0.0	7.36712	2
ENSG00000214819.1	CDRT15L2	0.0	21.2361	2
ENSG00000231258.2	ZSWIM5P2	0.0	0.0718119	0
ENSG00000188013.6	MEIS3P2	1.009098	3.36923	0
ENSG00000232889.2	AC087499.4	0.0	0.18375	0
ENSG00000226096.1	AC087499.9	0.0	0.306627	0
ENSG00000235546.2	AC087499.5	0.0	0.883869	0
ENSG00000227685.1	LINC02088	0.0	2.20129	0
ENSG00000266364.1	RP11-218E15.1	0.0	0.0	0
ENSG00000236504.2	AC087499.7	0.0	0.315861	0
ENSG00000264874.1	AC087499.8	0.0	0.0	0
